idviv,fecharecol,lat,lon,estadoviv,eval+ID,eval+PD,eval+IDPD,numidad,numidn,numpda,numpdn,presidad,presidn,prespda,prespdn,otraespecie,idotra,pdotra,menores0a4,menores5a14,totalhabit,techocol,paredcol,numperro,numgato,numgallinas,numcabras,gallinerosize,corralsize,otroanimal,cantotro,numinsectos,idnegativo,idpositivo,pdnegativo,pdpositivo
1011208896,8/11/2018,-2844384902,-65709327,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208898,8/11/2018,-2844391298,-6570864698,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,4,1,0,0,,,equinos,2,,,,,
1011208895,8/11/2018,-2844408598,-6570939104,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208897,8/11/2018,-2844377602,-6570928903,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208902,8/11/2018,-2844457104,-6570996998,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,0,0,0,0,,,,,,,,,
1011208901,8/11/2018,-2844462804,-65709714,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208814,8/11/2018,-2844424004,-6570806301,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208883,8/11/2018,-28443759,-6570899198,Evaluada,,1,,0,0,1,0,,,,,,,,1,1,4,Si,Si,4,0,0,0,,,,,1,0,0,1,0
1011208878,8/11/2018,-2844323002,-6570832998,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208877,8/11/2018,-2844342297,-6570783804,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208882,8/11/2018,-2844316204,-6570913598,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208881,8/11/2018,-28443098,-6570909197,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208879,8/11/2018,-2844320898,-6570839896,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208880,8/11/2018,-2844319599,-6570850298,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208884,8/11/2018,-2844376403,-6570889399,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,7,0,0,0,,,Otros animales,1,,,,,
1011208885,8/11/2018,-2844391004,-6570835596,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,1,0,0,0,,,,,,,,,
1011208886,8/11/2018,-2844353001,-6570982799,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,4,0,0,0,,,,,,,,,
1011208887,8/11/2018,-2844349103,-6570998196,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208889,8/11/2018,-2844300396,-6571089299,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208888,8/11/2018,-2844318199,-65710938,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208784,8/11/2018,-2844300522,-6571101319,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208869,8/11/2018,-2844252032,-6571089844,Evaluada,,1,,0,0,3,1,,,,,,,,0,0,2,No,No,3,3,0,0,,,,,1,0,0,1,0
1011208868,8/11/2018,-2844326388,-6570347945,Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,No,No,3,0,0,0,,,Otros animales,1,,,,,
1011208867,8/11/2018,-28443241,-657034963,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011208785,8/11/2018,-2844285258,-6571089375,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208832,7/11/2018,-2844470004,-6570263104,Evaluada,,,,0,0,0,0,,,,,,,,14,1,15,No,No,0,0,0,0,,,,,,,,,
1011208831,7/11/2018,-2844454103,-6570263104,Evaluada,1,,,0,1,0,0,,,,,,,,1,1,6,No,No,6,0,0,0,,,Otros animales,1,1,1,0,0,0
1011208833,7/11/2018,-2844478302,-6570261301,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,2,0,0,0,,,,,,,,,
1011208750,7/11/2018,-2844368398,-6570271804,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208749,7/11/2018,-2844349204,-6570278602,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,4,0,0,0,,,,,,,,,
1011208748,7/11/2018,-284434,-6570280404,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,0,0,0,0,,,,,,,,,
1011208747,7/11/2018,-2844316497,-6570298903,Evaluada,,,,0,0,0,0,,,,,,,,0,2,6,No,No,1,3,0,0,,,,,,,,,
1011208746,7/11/2018,-2844289097,-6570318701,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208847,7/11/2018,-2843960702,-6570325599,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,2,0,0,0,,,,,,,,,
1011208846,7/11/2018,-2843946797,-65703689,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,4,0,0,0,,,,,,,,,
1011208851,7/11/2018,-2844080103,-6570326203,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208848,7/11/2018,-2843961197,-65703258,Evaluada,,,,0,0,0,0,,,,,,,,0,2,3,Si,Si,4,0,0,0,,,,,,,,,
1011208849,7/11/2018,-2843999201,-6570318399,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208850,7/11/2018,-2844036299,-6570319497,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208854,7/11/2018,-2844187601,-6570323604,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208852,7/11/2018,-2844134199,-6570326798,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,2,0,0,0,,,,,,,,,
1011208853,7/11/2018,-2844139597,-6570329002,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011208855,7/11/2018,-2844192797,-6570320796,Evaluada,,,,0,0,0,0,,,,,,,,0,3,6,No,No,5,1,0,0,,,,,,,,,
1011208856,7/11/2018,-2844222897,-6570319103,Evaluada,,,,0,0,0,0,,,,,,,,1,0,5,No,No,2,0,0,0,,,,,,,,,
1011208774,7/11/2018,-284436378,-6570431236,Evaluada,,,,0,0,0,0,,,,,,,,0,3,13,No,No,5,1,0,0,,,,,,,,,
1011208782,7/11/2018,-28443846,-6570369973,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208776,7/11/2018,-2844333957,-6570405093,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,5,0,0,0,,,,,,,,,
1011208773,7/11/2018,-2844418966,-65708593,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208772,7/11/2018,-284440631,-6570881546,Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,No,1,0,0,0,,,,,,,,,
1011208771,7/11/2018,-2844390325,-6570876298,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208775,7/11/2018,-2844357049,-6570429292,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208778,7/11/2018,-2844320336,-6570380777,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208779,7/11/2018,-2844322918,-6570372487,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208780,7/11/2018,-2844345055,-6570376335,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208777,7/11/2018,-2844329129,-6570389947,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208781,7/11/2018,-2844367543,-6570374398,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208783,7/11/2018,-2844370678,-6570362848,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,0,0,0,,,,,,,,,
1011208822,7/11/2018,-2844284303,-6570421203,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208817,7/11/2018,-2844259601,-6570434103,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208821,7/11/2018,-2844267304,-6570412503,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,1,1,0,0,,,,,,,,,
1011208819,7/11/2018,-2844243701,-6570431404,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208820,7/11/2018,-2844254597,-6570424296,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208825,7/11/2018,-2844295199,-6570388597,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,3,0,0,0,,,,,,,,,
1011208818,7/11/2018,-2844254497,-6570440196,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011208816,7/11/2018,-2844275401,-6570451504,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,2,0,0,0,,,,,,,,,
1011208824,7/11/2018,-2844302902,-6570368498,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208823,7/11/2018,-2844296297,-6570407901,Evaluada,,,,0,0,0,0,,,,,,,,0,4,6,No,No,4,0,0,0,,,,,,,,,
1011208812,7/11/2018,-2843822099,-6570891897,Evaluada,,,,0,0,0,0,,,,,,,,1,0,6,No,No,0,0,0,0,,,,,,,,,
1011208811,7/11/2018,-2843845602,-65709025,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208810,7/11/2018,-2843858401,-6570905702,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,2,1,0,0,,,,,,,,,
1011208801,7/11/2018,-2844336497,-6570736203,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,1,1,0,0,,,,,,,,,
1011208802,7/11/2018,-2844361399,-6570783997,Evaluada,,,,0,0,0,0,,,,,,,,0,1,1,No,No,2,0,0,0,,,,,,,,,
1011208670,7/11/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,0,0,,,,,,,,,
1011208808,7/11/2018,-2843900998,-6570921997,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,1,0,0,0,,,,,,,,,
1011208809,7/11/2018,-2843879499,-6570913397,Evaluada,,,,0,0,0,0,,,,,,,,0,4,8,No,No,5,0,0,0,,,Otros animales,1,,,,,
1011208807,7/11/2018,-28441889,-6570864597,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208806,7/11/2018,-2844498603,-6570744803,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208805,7/11/2018,-2844492802,-6570789303,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011208804,7/11/2018,-2844398296,-6570791499,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208803,7/11/2018,-2844383502,-6570787802,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208790,7/11/2018,-2844524503,-6570631002,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208792,7/11/2018,-2844510002,-65706753,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208791,7/11/2018,-2844518099,-6570652602,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208797,7/11/2018,-2844245603,-6570990301,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208796,7/11/2018,-2844250498,-6570984601,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208795,7/11/2018,-28442566,-6570975096,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,4,1,0,0,,,,,,,,,
1011208794,7/11/2018,-2844159404,-6570846903,Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,Si,Si,3,0,0,0,,,Otros animales,1,,,,,
1011208800,7/11/2018,-2843966997,-6570949196,Evaluada,,,,0,0,0,0,,,,,,,,1,3,15,Si,Si,3,10,0,0,,,porcinos,9,,,,,
1011208798,7/11/2018,-28440063,-6570966203,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,3,0,0,0,,,,,,,,,
1011208799,7/11/2018,-2843995001,-65709614,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208786,7/11/2018,-2844605899,-6570554903,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208789,7/11/2018,-2844522701,-6570620902,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208788,7/11/2018,-2844526196,-6570608396,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208793,7/11/2018,-2844508602,-6570685501,Evaluada,,1,,0,0,8,55,,,,,,,,0,0,5,Si,Si,3,2,3,0,Chico,,Otros animales,1,37,0,0,37,0
1011208787,7/11/2018,-2844599303,-6570617901,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208735,5/11/2018,-2844212201,-6570603803,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208733,5/11/2018,-28440523,-6570605597,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208740,5/11/2018,-2844193996,-6570501602,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208732,5/11/2018,-2843996703,-6570567702,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,3,0,0,0,,,,,,,,,
1011208734,5/11/2018,-2844093103,-6570580501,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,2,0,0,0,,,,,,,,,
1011208739,5/11/2018,-2844331099,-6570652904,Evaluada,,,,0,0,0,0,,,,,,,,2,0,4,No,No,1,0,0,0,,,,,,,,,
1011208738,5/11/2018,-2844285401,-6570621598,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208737,5/11/2018,-2844253398,-6570615898,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208736,5/11/2018,-2844244002,-65706134,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208731,5/11/2018,-28439631,-6570569102,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,0,0,0,,,,,,,,,
1011208641,5/11/2018,-2844990402,-6571773103,Evaluada y Rociada/tratada,,1,,,,,,No,No,Si,No,,,,1,0,5,No,No,3,1,6,0,Chico,,,,2,0,0,2,0
1011208657,5/11/2018,-28447671,-6570882803,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,1,Si,Si,0,0,0,0,,,,,,,,,
1011208658,5/11/2018,-2844731603,-65708952,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,1,3,Si,Si,0,0,0,0,,,,,,,,,
1011208659,5/11/2018,-2844726096,-6570892802,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,3,5,No,No,1,0,0,0,,,,,,,,,
1011208729,5/11/2018,-2844184902,-6570378204,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208765,5/11/2018,-2844216803,-6570488996,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208766,5/11/2018,-2844234296,-6570492097,Evaluada,,,,0,0,0,0,,,,,,,,1,0,4,No,No,0,1,0,0,,,,,,,,,
1011208761,5/11/2018,-2844191004,-6570413802,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,2,0,0,0,,,,,,,,,
1011208764,5/11/2018,-2844206996,-65704897,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208763,5/11/2018,-2844183703,-6570485702,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208762,5/11/2018,-2844180501,-6570451101,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,0,0,,,,,,,,,
1011208767,5/11/2018,-2844260297,-6570495098,Evaluada,,,,0,0,0,0,,,,,,,,1,0,6,No,No,7,1,0,0,,,Otros animales,3,,,,,
1011208768,5/11/2018,-2844271797,-6570486297,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208770,5/11/2018,-2844300102,-6570455401,Evaluada,,,,0,0,0,0,,,,,,,,0,3,6,No,No,2,0,0,0,,,,,,,,,
1011208769,5/11/2018,-2844303296,-65704581,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,3,1,0,0,,,,,,,,,
1011208730,5/11/2018,-2844190702,-6570390299,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,Si,Si,2,6,0,0,,,,,,,,,
1011208756,5/11/2018,-2844327419,-6570491779,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208709,5/11/2018,-2844514855,-6570571926,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208708,5/11/2018,-284423293,-6570483891,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208710,5/11/2018,-2844444296,-6570528542,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208753,5/11/2018,-2844407625,-6570511878,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208757,5/11/2018,-2844317696,-6570490622,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208751,5/11/2018,-2844433324,-6570517058,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208752,5/11/2018,-2844405614,-6570510956,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208755,5/11/2018,-284433741,-6570501426,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208754,5/11/2018,-2844363151,-6570505575,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,Si,No,2,0,0,0,,,Otros animales,1,,,,,
1011208760,5/11/2018,-284432187,-6570454546,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,0,0,,,,,,,,,
1011208759,5/11/2018,-284431918,-6570430054,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208758,5/11/2018,-2844304662,-6570484922,Evaluada,,,,0,0,0,0,,,,,,,,1,0,7,No,No,2,0,0,0,,,,,,,,,
1011208741,5/11/2018,-2844157501,-6570336596,Evaluada,,,,0,0,0,0,,,,,,,,1,2,6,No,No,2,3,0,0,,,,,,,,,
1011208742,5/11/2018,-2844211204,-6570331802,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208720,5/11/2018,-2844127703,-6570351499,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,10,0,0,,,,,,,,,
1011208719,5/11/2018,-2844033097,-6570340997,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,3,0,0,0,,,,,,,,,
1011208743,5/11/2018,-2844235696,-6570329203,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208744,5/11/2018,-2844267497,-6570322498,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011208745,5/11/2018,-2844283297,-6570316798,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,3,0,0,0,,,Otros animales,1,,,,,
1011208717,2/11/2018,-2844169202,-6570614699,Evaluada,,,,0,0,0,0,,,,,,,,0,3,5,No,No,1,1,0,0,,,,,,,,,
1011208711,2/11/2018,-2843975103,-6570477303,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011208715,2/11/2018,-2844166897,-6570555003,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,0,0,0,0,,,Otros animales,4,,,,,
1011208716,2/11/2018,-2844164098,-6570569797,Evaluada,,,,0,0,0,0,,,,,T. guasayana,,Si,0,3,6,Si,No,7,1,0,0,,,,,3,0,0,3,0
1011208718,2/11/2018,-2844179797,-6570569797,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,Si,Si,0,0,0,0,,,,,,,,,
1011208714,2/11/2018,-2844070002,-6570485601,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,1,0,0,0,,,,,,,,,
1011208713,2/11/2018,-28440537,-6570493002,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208712,2/11/2018,-2844015897,-6570480698,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208486,1/11/2018,-2844939399,-6571515896,Evaluada y Rociada/tratada,,,1,,,,,Si,No,Si,Si,T. guasayana,,Si,0,2,5,No,No,3,2,0,0,,,Otros animales,1,10,10,0,0,0
1011208648,1/11/2018,-2845446202,-6571333498,Evaluada y Rociada/tratada,,1,,,,,,No,No,Si,Si,,,,0,1,4,No,No,5,0,0,0,,,Otros animales,1,,,,,
1011208604,1/11/2018,-2845551697,-6571162398,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,2,1,5,Si,No,1,0,0,0,,,,,,,,,
1011208624,1/11/2018,-2844786102,-6571404903,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,1,5,Si,Si,4,0,10,0,,,Otros animales,5,,,,,
1011206189,1/11/2018,-2844604315,-6571234575,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,1,6,No,No,0,0,0,0,,,,,,,,,
1011208530,1/11/2018,-2844639704,-6570968701,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,1,3,Si,No,1,1,0,0,,,,,,,,,
1011208514,1/11/2018,-2844547201,-6571197996,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,2,4,No,No,2,0,0,0,,,,,,,,,
1011208513,1/11/2018,-2844581198,-6571230501,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,1,4,No,No,5,1,0,0,,,,,,,,,
1011208661,1/11/2018,-2844499701,-6570881403,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,0,3,No,No,0,0,0,0,,,,,,,,,
1011208549,1/11/2018,-2844514897,-6571167997,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,1,3,No,No,6,1,0,0,,,,,,,,,
1011208664,1/11/2018,-2844516104,-6570910698,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,3,5,No,No,3,0,0,0,,,,,,,,,
1011208660,1/11/2018,-2844769598,-6570916397,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,2,0,5,No,No,3,0,0,0,,,,,,,,,
1011208648,24/10/2018,-2845446202,-6571333498,Evaluada,,,,0,0,0,0,,,,,T. guasayana,,Si,0,1,4,No,No,5,0,0,0,,,Otros animales,1,1,0,0,1,0
1011208644,24/10/2018,-2845337497,-65714,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208642,24/10/2018,-2845314103,-6571407099,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208643,24/10/2018,-2845318403,-6571407401,Evaluada,,,,0,0,0,0,,,,,,,,0,0,5,No,No,0,1,0,0,,,,,,,,,
1011208645,24/10/2018,-2845354303,-6571393998,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208647,24/10/2018,-2845436596,-6571353396,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208650,24/10/2018,-2844507001,-6570542699,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,No,2,0,0,0,,,,,,,,,
1011208649,24/10/2018,-2844547704,-6570531199,Evaluada,,,,0,0,0,0,,,,,,,,3,0,5,Si,Si,0,0,0,0,,,,,,,,,
1011208646,24/10/2018,-2845386104,-6571398097,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208401,8/10/2018,-2845864803,-65704653,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208402,8/10/2018,-28459262,-6570477404,Evaluada,,1,,0,0,0,3,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,2,0,0,2,0
1011208399,8/10/2018,-28458442,-6570457798,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208404,8/10/2018,-2845974899,-65704581,Evaluada,1,,,1,0,0,0,,,,,T. guasayana,Si,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011208403,8/10/2018,-2845954103,-6570473104,Evaluada,,,,0,0,0,0,,,,,,,,1,0,7,No,Si,4,0,0,0,,,,,,,,,
1011208398,8/10/2018,-28458226,-6570451101,Evaluada,,,,0,0,0,0,,,,,,,,2,0,6,No,No,7,10,0,0,,,,,,,,,
1011208400,8/10/2018,-2845863998,-6570461,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208526,18/10/2018,-2844763001,-6570981198,Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208522,18/10/2018,-2844777502,-6571198398,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208524,18/10/2018,-2844776899,-65710607,Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208528,18/10/2018,-2844682803,-6570971802,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208631,18/10/2018,-2844639896,-6570968801,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,1,0,0,0,,,,,,,,,
1011208521,18/10/2018,-2844728401,-6571225103,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011208530,18/10/2018,-2844639704,-6570968701,Evaluada,,,,0,0,0,0,,,,,T. guasayana,Si,,0,1,3,Si,Si,1,1,0,0,,,,,3,3,0,0,0
1011208525,18/10/2018,-2844779497,-6571052997,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208632,18/10/2018,-2844883198,-6571473903,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208519,18/10/2018,-2844826302,-6571299903,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208520,18/10/2018,-2844828699,-6571305804,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208517,18/10/2018,-2844875403,-6571429403,Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,2,0,0,0,,,,,,,,,
1011208527,18/10/2018,-2844747302,-6570979203,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208516,18/10/2018,-2844877196,-6571444298,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208523,18/10/2018,-2844772599,-6571077397,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208529,18/10/2018,-2844667196,-6570974199,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208518,18/10/2018,-2844826603,-65713008,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208696,2/11/2018,-2844057597,-6570402101,Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208723,2/11/2018,-2844102801,-65704623,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,0,0,0,0,,,,,,,,,
