"","idviv","posiTi","where","latitud","longitud","otraespecie","menores0a4","menores5a14","totalhabit","numperro","numgato","numgallinas","numcabras","otroanimal","cantotro","where.Tg","techo","pared"
"241",1011205345,0,NA,"-28.46059699","-65.68971201",NA,0,0,3,2,1,0,0,NA,NA,NA,0,0
"242",1011206108,0,NA,"-28.44967","-65.68979499",NA,0,1,3,3,1,0,0,NA,NA,NA,0,0
"243",1011206109,0,NA,"-28.44963597","-65.68980203",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"244",1011206211,0,NA,"-28.44922601","-65.69037099",NA,2,0,5,1,1,0,0,NA,NA,NA,0,0
"245",1011206107,0,NA,"-28.44979003","-65.69044199",NA,0,2,5,3,0,3,0,NA,NA,NA,0,0
"246",1011206050,0,NA,"-28.44976103","-65.69050896",NA,1,2,5,3,0,0,0,NA,NA,NA,0,0
"247",1011206212,0,NA,"-28.44917103","-65.69054601",NA,1,1,5,1,1,0,0,NA,NA,NA,0,0
"248",1011208147,0,NA,"-28.44914404","-65.69104599",NA,0,1,4,7,2,0,0,NA,NA,NA,0,0
"249",1011208145,0,NA,"-28.44932601","-65.69105797",NA,0,2,4,3,0,0,0,NA,NA,NA,0,0
"250",1011206822,0,NA,"-28.45184703","-65.69109804",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"251",1011206823,0,NA,"-28.45127304","-65.69113702",NA,1,2,5,0,0,0,0,NA,NA,NA,1,0
"252",1011206824,0,NA,"-28.45132903","-65.69125604",NA,2,2,6,3,1,0,0,NA,NA,NA,0,0
"253",1011208088,0,NA,"-28.44938904","-65.69137598",NA,2,1,5,0,0,0,0,NA,NA,NA,0,0
"254",1011205744,1,"domi","-28.45110054","-65.69156642",NA,1,3,6,6,0,0,0,"Otros animales",2,NA,0,0
"255",1011205744,1,"domi","-28.45110054","-65.69156642",NA,1,4,9,4,0,0,0,NA,NA,NA,1,1
"256",1011208087,0,NA,"-28.44930296","-65.69192198",NA,1,2,7,0,0,0,0,NA,NA,NA,0,0
"257",1011205745,0,NA,"-28.45144805","-65.69202826",NA,0,3,6,2,2,18,0,NA,NA,NA,0,0
"258",1011205745,1,"peri","-28.45144805","-65.69202826",NA,0,4,6,1,3,10,0,NA,NA,NA,1,1
"259",1011205761,1,"peri","-28.46620096","-65.69211803",NA,0,0,2,1,0,2,0,NA,NA,NA,0,0
"260",1011205325,0,NA,"-28.46632099","-65.69218802",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"261",1011205730,0,NA,"-28.45161787","-65.69239229",NA,1,2,5,3,1,6,0,"Otros animales",5,NA,1,1
"262",1011205651,0,NA,"-28.45095336","-65.69252372",NA,0,3,5,1,0,0,0,"conejos",1,NA,0,0
"263",1011205652,0,NA,"-28.45091597","-65.69255532",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"264",1011206829,0,NA,"-28.45121403","-65.69258901",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"265",1011205766,0,NA,"-28.44699601","-65.69269697",NA,0,2,4,2,0,0,0,"Otros animales",1,NA,0,0
"266",1011208076,0,NA,"-28.44687698","-65.69270602",NA,0,2,4,1,0,0,0,NA,NA,NA,0,0
"267",1011208077,0,NA,"-28.44704404","-65.69276696",NA,0,0,2,5,1,0,0,NA,NA,NA,0,0
"268",1011205326,1,"peri","-28.46677504","-65.69278096",NA,1,4,7,5,1,30,0,NA,NA,NA,1,1
"269",1011206800,0,NA,"-28.45542401","-65.69295698",NA,1,1,4,1,0,0,0,NA,NA,NA,0,0
"270",1011208010,0,NA,"-28.44706499","-65.69299403",NA,0,2,5,5,1,0,0,NA,NA,NA,0,0
"271",1011205601,0,NA,"-28.45551403","-65.69299696",NA,0,0,1,0,0,0,0,NA,NA,NA,1,0
"272",1011208102,0,NA,"-28.44766698","-65.69301196",NA,0,2,3,1,0,0,0,NA,NA,NA,0,1
"273",1011205728,0,NA,"-28.45091513","-65.69303493",NA,1,1,4,0,0,0,0,NA,NA,NA,1,1
"274",1011205765,0,NA,"-28.44797099","-65.69303602",NA,3,3,8,0,0,0,0,NA,NA,NA,0,0
"275",1011205793,0,NA,"-28.44766396","-65.69307801",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"276",1011208103,0,NA,"-28.44779497","-65.69307902",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"277",1011208070,0,NA,"-28.44730002","-65.69312403",NA,2,1,5,2,0,0,0,NA,NA,NA,0,0
"278",1011205729,0,NA,"-28.45140086","-65.69314331",NA,1,4,12,3,0,0,0,"equinos",2,NA,1,1
"279",1011208104,0,NA,"-28.44802396","-65.69316099",NA,0,2,4,1,0,0,0,NA,NA,NA,0,0
"280",1011206992,0,NA,"-28.44964704","-65.69321598",NA,1,1,5,1,0,0,0,NA,NA,NA,1,1
"281",1011205327,0,NA,"-28.46716798","-65.69322403",NA,1,2,5,1,0,0,0,NA,NA,NA,0,1
"282",1011208013,0,NA,"-28.44998499","-65.69323601",NA,0,0,2,1,0,0,0,NA,NA,NA,1,1
"283",1011205794,0,NA,"-28.44816897","-65.69329603",NA,0,1,3,3,0,0,0,NA,NA,NA,0,0
"284",1011208107,0,NA,"-28.44839897","-65.69330399",NA,0,3,5,2,0,0,0,NA,NA,NA,1,1
"285",1011205764,0,NA,"-28.44862302","-65.69335504",NA,1,1,4,2,0,0,0,NA,NA,NA,0,0
"286",1011206778,0,NA,"-28.455322","-65.69335897",NA,2,1,5,3,0,0,0,NA,NA,NA,0,0
"287",1011208108,0,NA,"-28.44855697","-65.69336903",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"288",1011205799,0,NA,"-28.44845898","-65.69342896",NA,1,1,3,3,0,0,0,NA,NA,NA,0,0
"289",1011205590,0,NA,"-28.45556298","-65.69344003",NA,0,1,3,2,2,0,0,NA,NA,NA,1,1
"290",1011208109,0,NA,"-28.44877599","-65.69346601",NA,0,1,5,2,0,0,0,NA,NA,NA,0,1
"291",1011208068,0,NA,"-28.44717303","-65.69351102",NA,0,2,4,3,0,0,0,NA,NA,NA,0,0
"292",1011205798,0,NA,"-28.44877398","-65.69351999",NA,0,2,4,1,0,0,0,NA,NA,NA,0,0
"293",1011208006,0,NA,"-28.448764","-65.69358797",NA,0,2,3,2,0,0,0,NA,NA,NA,0,0
"294",1011205763,0,NA,"-28.44961099","-65.69361404",NA,1,1,4,1,0,0,0,NA,NA,NA,0,0
"295",1011206998,0,NA,"-28.45042798","-65.69368402",NA,0,0,1,0,0,0,0,NA,NA,NA,1,1
"296",1011206886,0,NA,"-28.45056703","-65.69370003",NA,1,2,5,0,0,0,0,NA,NA,NA,1,1
"297",1011206779,0,NA,"-28.45515696","-65.69371101",NA,0,3,5,1,0,0,0,NA,NA,NA,0,0
"298",1011208065,0,NA,"-28.44679199","-65.69371998",NA,0,1,2,0,0,0,0,NA,NA,NA,0,0
"299",1011208046,0,NA,"-28.449108","-65.69374597",NA,1,3,6,3,2,0,0,NA,NA,NA,0,1
"300",1011208015,0,NA,"-28.44789396","-65.69376902",NA,0,1,3,0,0,0,0,NA,NA,NA,0,0
"301",1011208066,0,NA,"-28.44684698","-65.69377799",NA,1,5,7,1,1,0,0,NA,NA,NA,0,0
"302",1011208000,0,NA,"-28.44815296","-65.69380196",NA,1,4,6,1,1,0,0,NA,NA,NA,0,0
"303",1011208012,0,NA,"-28.449856","-65.69380196",NA,1,0,3,2,1,0,0,NA,NA,NA,1,1
"304",1011206780,0,NA,"-28.455135","-65.69380799",NA,0,3,5,1,0,0,0,NA,NA,NA,0,0
"305",1011205705,0,NA,"-28.44927404","-65.69384797",NA,0,2,5,3,0,0,0,NA,NA,NA,0,0
"306",1011208056,0,NA,"-28.44648303","-65.69385703",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"307",1011205800,0,NA,"-28.44805799","-65.69386398",NA,0,3,5,0,0,0,0,NA,NA,NA,0,0
"308",1011206887,0,NA,"-28.45050601","-65.69387203",NA,0,2,4,0,0,0,0,NA,NA,NA,1,1
"309",1011205762,0,NA,"-28.45018499","-65.69388997",NA,1,1,3,0,0,1,0,NA,NA,NA,1,0
"310",1011208043,0,NA,"-28.44947102","-65.69390003",NA,0,4,6,5,0,0,0,NA,NA,NA,0,0
"311",1011206999,0,NA,"-28.45035296","-65.69392702",NA,0,0,2,1,0,0,0,NA,NA,NA,1,1
"312",1011205604,0,NA,"-28.45520901","-65.69393498",NA,0,1,5,1,0,0,0,NA,NA,NA,0,0
"313",1011208054,0,NA,"-28.44667003","-65.69395803",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"314",1011205727,0,NA,"-28.45044524","-65.69396901",NA,1,1,4,2,0,0,0,NA,NA,NA,1,1
"315",1011206982,0,NA,"-28.44985197","-65.69398804",NA,1,2,5,1,0,8,0,NA,NA,NA,0,0
"316",1011206982,1,"domi","-28.44985197","-65.69398804",NA,1,2,5,1,0,8,0,NA,NA,NA,0,0
"317",1011208005,0,NA,"-28.44871103","-65.69399298",NA,2,1,6,3,1,0,0,NA,NA,NA,0,0
"318",1011205797,0,NA,"-28.44880097","-65.69400304",NA,2,1,5,2,1,0,0,NA,NA,NA,0,0
"319",1011205328,0,NA,"-28.46833298","-65.69403104",NA,2,0,4,1,2,0,0,NA,NA,NA,0,0
"320",1011208086,0,NA,"-28.44700003","-65.69405702",NA,2,3,7,2,0,0,0,NA,NA,NA,0,0
"321",1011206808,0,NA,"-28.45061397","-65.69406398",NA,1,1,5,1,2,0,0,NA,NA,NA,1,1
"322",1011206983,0,NA,"-28.45005004","-65.69408401",NA,2,2,6,2,0,0,0,NA,NA,NA,1,1
"323",1011205792,0,NA,"-28.44743798","-65.69410798",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"324",1011206802,0,NA,"-28.45508203","-65.69410999",NA,1,3,6,2,1,0,0,NA,NA,NA,0,0
"325",1011205703,0,NA,"-28.45017702","-65.69411603",NA,1,2,5,4,0,0,0,NA,NA,NA,0,0
"326",1011205644,0,NA,"-28.44758702","-65.69414302",NA,0,1,2,1,0,0,0,NA,NA,NA,0,0
"327",1011208057,0,NA,"-28.44638304","-65.69418099",NA,2,2,6,3,1,0,0,NA,NA,NA,0,0
"328",1011208040,0,NA,"-28.44743798","-65.69420697",NA,0,2,4,9,2,0,0,NA,NA,NA,0,0
"329",1011206888,0,NA,"-28.45058396","-65.69421301",NA,1,2,5,2,1,0,0,NA,NA,NA,1,1
"330",1011205605,0,NA,"-28.45510801","-65.69423597",NA,0,4,6,3,1,0,0,NA,NA,NA,0,0
"331",1011205791,0,NA,"-28.44781601","-65.69423698",NA,1,1,4,1,0,0,0,NA,NA,NA,0,0
"332",1011206809,0,NA,"-28.45092804","-65.69424796",NA,1,1,4,3,1,3,0,"aves de corral",2,NA,1,1
"333",1011205706,0,NA,"-28.44882301","-65.69425601",NA,0,1,3,1,0,0,0,NA,NA,NA,0,0
"334",1011208001,0,NA,"-28.44814902","-65.69428501",NA,0,1,3,0,0,0,0,NA,NA,NA,0,0
"335",1011208002,0,NA,"-28.44829302","-65.69428601",NA,1,2,4,1,0,0,0,NA,NA,NA,0,0
"336",1011208058,0,NA,"-28.44633602","-65.69429196",NA,1,1,4,1,0,0,0,NA,NA,NA,0,0
"337",1011205610,1,"peri","-28.45507901","-65.69432097",NA,1,5,8,8,0,0,0,"conejos",1,NA,0,0
"338",1011205610,1,"peri","-28.45507901","-65.69432097",NA,1,3,6,8,0,0,0,NA,NA,NA,1,1
"339",1011206970,0,NA,"-28.44945199","-65.69437603",NA,0,3,5,2,0,0,0,NA,NA,NA,0,0
"340",1011205642,0,NA,"-28.44807803","-65.69439104",NA,2,0,4,1,0,0,0,NA,NA,NA,0,0
"341",1011208059,0,NA,"-28.446319","-65.69442004",NA,0,3,4,1,0,0,0,NA,NA,NA,0,0
"342",1011205641,0,NA,"-28.44839402","-65.69442096",NA,0,1,3,0,0,0,0,NA,NA,NA,0,0
"343",1011208004,0,NA,"-28.44850802","-65.69442398",NA,2,0,4,1,0,0,0,NA,NA,NA,0,0
"344",1011205796,0,NA,"-28.44846996","-65.69443203",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"345",1011205710,0,NA,"-28.44964896","-65.69443404",NA,1,4,6,0,1,1,0,NA,NA,NA,0,0
"346",1011206381,0,NA,"-28.45492998","-65.69444099",NA,1,6,12,2,2,0,0,"Otros animales",1,NA,0,0
"347",1011205709,0,NA,"-28.44950002","-65.69445097",NA,2,1,7,2,0,0,0,"conejos",1,NA,0,0
"348",1011206920,0,NA,"-28.44960697","-65.69446597",NA,0,0,2,2,0,0,0,"Otros animales",4,NA,0,0
"349",1011206385,1,"peri","-28.455019","-65.69446597",NA,0,3,5,3,0,0,0,NA,NA,NA,0,0
"350",1011208060,0,NA,"-28.44626502","-65.69453898",NA,0,1,4,0,0,0,0,NA,NA,NA,0,0
"351",1011208023,0,NA,"-28.44825698","-65.69454099",NA,1,2,5,1,0,0,0,NA,NA,NA,0,0
"352",1011206368,0,NA,"-28.45021709","-65.69454837",NA,2,0,7,4,1,0,0,NA,NA,NA,0,0
"353",1011208050,0,NA,"-28.44881798","-65.69455499",NA,0,1,4,4,2,0,0,"Otros animales",8,NA,0,0
"354",1011205645,0,NA,"-28.44704102","-65.69457301",NA,0,2,3,2,0,0,0,NA,NA,NA,0,0
"355",1011205606,0,NA,"-28.45498497","-65.69462196",NA,0,6,10,0,2,0,0,NA,NA,NA,1,1
"356",1011205708,0,NA,"-28.44913004","-65.69465096",NA,1,0,4,2,0,1,0,NA,NA,NA,0,0
"357",1011205704,0,NA,"-28.45016797","-65.69465398",NA,0,1,3,3,3,0,0,NA,NA,NA,0,0
"358",1011208022,0,NA,"-28.44851003","-65.69466102",NA,1,0,3,2,0,0,0,NA,NA,NA,0,0
"359",1011205589,0,NA,"-28.455206","-65.69468801",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"360",1011206382,0,NA,"-28.45513701","-65.69469002",NA,0,0,3,1,1,0,0,NA,NA,NA,0,0
"361",1011206980,0,NA,"-28.44878596","-65.69473302",NA,0,1,3,0,0,0,0,NA,NA,NA,0,0
"362",1011208026,0,NA,"-28.44787301","-65.69474098",NA,1,2,5,3,0,0,0,"Otros animales",3,NA,0,0
"363",1011208096,0,NA,"-28.44680297","-65.69474702",NA,0,1,3,0,0,0,0,NA,NA,NA,0,0
"364",1011205646,0,NA,"-28.44764996","-65.69479002",NA,1,2,4,1,1,0,0,NA,NA,NA,0,0
"365",1011206968,0,NA,"-28.44901999","-65.69479798",NA,0,0,3,4,0,0,0,NA,NA,NA,0,0
"366",1011206803,0,NA,"-28.45486804","-65.69480703",NA,0,2,4,2,0,0,0,NA,NA,NA,0,0
"367",1011205587,0,NA,"-28.45544002","-65.69481198",NA,0,2,4,1,0,0,0,NA,NA,NA,1,1
"368",1011206921,0,NA,"-28.45096702","-65.69483603",NA,2,0,4,1,0,0,0,NA,NA,NA,0,0
"369",1011208095,0,NA,"-28.44675796","-65.69484903",NA,0,1,3,1,0,0,0,NA,NA,NA,0,0
"370",1011206925,0,NA,"-28.45035497","-65.69487702",NA,1,2,5,4,0,0,0,"Otros animales",3,NA,0,0
"371",1011205702,0,NA,"-28.44960697","-65.69490803",NA,0,5,7,5,4,0,0,NA,NA,NA,0,0
"372",1011205788,0,NA,"-28.44917103","-65.69494433",NA,1,1,6,1,1,0,0,NA,NA,NA,0,0
"373",1011205607,0,NA,"-28.45484398","-65.69496101",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"374",1011208021,0,NA,"-28.44844901","-65.69496998",NA,0,1,4,0,0,0,0,NA,NA,NA,0,0
"375",1011205586,0,NA,"-28.45600002","-65.69499504",NA,1,2,5,2,0,0,0,NA,NA,NA,0,0
"376",1011205588,0,NA,"-28.45528102","-65.69499697",NA,0,0,1,0,0,0,0,NA,NA,NA,1,1
"377",1011208032,0,NA,"-28.447282","-65.69503804",NA,0,1,3,1,0,0,0,NA,NA,NA,0,0
"378",1011207102,0,NA,"-28.44990101","-65.69503997",NA,0,0,3,3,0,0,0,NA,NA,NA,0,0
"379",1011205789,0,NA,"-28.44930992","-65.69504114",NA,2,0,4,2,0,0,0,NA,NA,NA,0,0
"380",1011206936,0,NA,"-28.44948501","-65.69504499",NA,0,1,3,3,0,0,0,NA,NA,NA,0,0
"381",1011208033,0,NA,"-28.44722399","-65.69504801",NA,0,1,3,2,1,0,0,NA,NA,NA,0,0
"382",1011205643,0,NA,"-28.44807803","-65.69505698",NA,0,1,4,0,0,0,0,NA,NA,NA,0,0
"383",1011208031,0,NA,"-28.44741602","-65.69506704",NA,0,3,5,0,1,0,0,NA,NA,NA,0,0
"384",1011208094,0,NA,"-28.44652302","-65.69507299",NA,0,1,3,1,0,0,0,NA,NA,NA,0,0
"385",1011208034,0,NA,"-28.44707304","-65.69508296",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"386",1011206805,0,NA,"-28.45476301","-65.69510601",NA,0,1,5,3,0,0,0,NA,NA,NA,0,0
"387",1011205787,0,NA,"-28.44855454","-65.69524608",NA,0,3,7,3,0,0,0,NA,NA,NA,0,0
"388",1011206923,0,NA,"-28.45036997","-65.69525697",NA,0,3,8,2,5,0,0,NA,NA,NA,0,0
"389",1011205608,0,NA,"-28.454747","-65.69527499",NA,2,1,5,1,0,0,0,NA,NA,NA,1,1
"390",1011205724,0,NA,"-28.45043418","-65.69531162",NA,0,2,4,2,0,0,0,NA,NA,NA,1,1
"391",1011206976,0,NA,"-28.44852604","-65.69534297",NA,0,2,4,3,0,0,0,NA,NA,NA,0,0
"392",1011205723,0,NA,"-28.45036461","-65.69534582",NA,0,0,1,0,0,0,0,NA,NA,NA,1,1
"393",1011205784,0,NA,"-28.4495949","-65.69537055",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"394",1011206806,0,NA,"-28.45468699","-65.69537901",NA,1,2,5,1,0,0,0,NA,NA,NA,0,0
"395",1011206807,0,NA,"-28.45464399","-65.69539402",NA,1,2,5,2,0,0,0,NA,NA,NA,0,0
"396",1011206927,0,NA,"-28.45085202","-65.69540097",NA,0,3,5,0,0,0,0,NA,NA,NA,0,0
"397",1011206975,0,NA,"-28.44847298","-65.69544297",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"398",1011205783,0,NA,"-28.44942039","-65.69546644",NA,1,1,6,2,1,0,0,NA,NA,NA,0,0
"399",1011205790,0,NA,"-28.44906617","-65.69547968",NA,0,0,2,1,1,0,0,"Otros animales",1,NA,0,0
"400",1011206974,0,NA,"-28.44845002","-65.69548697",NA,0,2,7,1,0,0,0,NA,NA,NA,0,0
"401",1011206939,0,NA,"-28.44935099","-65.69555302",NA,1,2,5,1,0,0,0,NA,NA,NA,0,0
"402",1011205609,0,NA,"-28.45463804","-65.69561496",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"403",1011205582,1,"domi","-28.45540398","-65.69567699",NA,3,2,12,5,2,10,0,NA,NA,NA,1,0
"404",1011205650,0,NA,"-28.44700598","-65.69569903",NA,1,1,4,0,0,0,0,NA,NA,NA,0,0
"405",1011206963,0,NA,"-28.44907204","-65.69571102",NA,0,2,4,2,0,0,0,NA,NA,NA,0,0
"406",1011206446,0,NA,"-28.450576","-65.69571597",NA,0,3,5,2,0,0,0,NA,NA,NA,0,0
"407",1011206818,0,NA,"-28.45558201","-65.69576701",NA,0,0,3,2,0,0,0,"Otros animales",1,NA,0,0
"408",1011206811,0,NA,"-28.45556499","-65.69577699",NA,0,0,5,5,1,0,0,NA,NA,NA,1,0
"409",1011206817,0,NA,"-28.455322","-65.69578302",NA,2,3,10,1,5,0,0,NA,NA,NA,0,0
"410",1011206934,0,NA,"-28.44980897","-65.69579702",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"411",1011205581,0,NA,"-28.45571998","-65.69584597",NA,0,0,4,5,0,0,0,NA,NA,NA,1,0
"412",1011206940,0,NA,"-28.44926096","-65.69588704",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"413",1011206972,0,NA,"-28.44850299","-65.69588796",NA,0,1,3,3,0,0,0,NA,NA,NA,0,0
"414",1011206447,0,NA,"-28.45047106","-65.69591286",NA,1,4,8,3,0,1,0,NA,NA,NA,0,0
"415",1011206832,0,NA,"-28.45413504","-65.69595996",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"416",1011206755,0,NA,"-28.454459","-65.69596902",NA,0,2,9,2,0,0,0,NA,NA,NA,0,0
"417",1011206831,0,NA,"-28.45423504","-65.69597698",NA,0,1,3,2,1,0,0,NA,NA,NA,1,1
"418",1011205725,0,NA,"-28.44987972","-65.69599785",NA,0,0,3,3,0,0,0,"conejos",2,NA,1,1
"419",1011206960,0,NA,"-28.44843702","-65.69600799",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"420",1011205743,0,NA,"-28.44860215","-65.69604177",NA,0,0,4,0,1,0,0,NA,NA,NA,0,0
"421",1011206756,0,NA,"-28.454616","-65.69605904",NA,0,0,4,3,0,0,0,NA,NA,NA,0,0
"422",1011205786,0,NA,"-28.44848908","-65.69606214",NA,2,1,6,2,0,0,0,NA,NA,NA,0,0
"423",1011205600,0,NA,"-28.45469001","-65.69606901",NA,0,2,8,1,0,14,0,NA,NA,NA,0,0
"424",1011206971,0,NA,"-28.44840601","-65.69607404",NA,1,1,4,2,0,0,0,NA,NA,NA,0,0
"425",1011206961,0,NA,"-28.448878","-65.69607404",NA,2,2,6,2,0,0,0,"conejos",2,NA,0,0
"426",1011205585,0,NA,"-28.45560196","-65.69608896",NA,2,1,8,1,1,0,0,NA,NA,NA,0,0
"427",1011205722,0,NA,"-28.45050551","-65.69610656",NA,0,0,3,4,0,0,0,NA,NA,NA,1,1
"428",1011206813,0,NA,"-28.45540004","-65.69612098",NA,1,4,9,1,0,0,0,NA,NA,NA,0,0
"429",1011206812,0,NA,"-28.45543197","-65.69613003",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"430",1011205583,0,NA,"-28.455091","-65.69613598",NA,0,1,6,3,2,0,0,NA,NA,NA,0,0
"431",1011205616,0,NA,"-28.45394536","-65.69614638",NA,0,0,3,0,1,10,0,NA,NA,NA,0,0
"432",1011205615,0,NA,"-28.45591486","-65.69614654",NA,1,1,4,0,0,0,0,NA,NA,NA,0,0
"433",1011205785,0,NA,"-28.44923247","-65.69615392",NA,0,2,7,2,0,0,0,NA,NA,NA,0,0
"434",1011206757,0,NA,"-28.45474499","-65.69617798",NA,1,0,7,4,0,6,0,"conejos",2,NA,0,0
"435",1011205347,0,NA,"-28.45492898","-65.69623698",NA,0,0,3,2,2,0,0,NA,NA,NA,0,0
"436",1011206834,0,NA,"-28.45357102","-65.69624302",NA,0,0,2,4,0,0,0,NA,NA,NA,0,0
"437",1011206555,0,NA,"-28.45686201","-65.69627001",NA,1,0,3,4,0,0,0,NA,NA,NA,0,0
"438",1011206930,0,NA,"-28.44942198","-65.69629096",NA,0,1,5,2,1,0,0,NA,NA,NA,0,0
"439",1011206619,0,NA,"-28.45755997","-65.69632198",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"440",1011205726,0,NA,"-28.44977528","-65.69632382",NA,0,1,4,1,0,0,0,NA,NA,NA,1,1
"441",1011206918,0,NA,"-28.44915301","-65.69632499",NA,0,2,4,4,0,0,0,NA,NA,NA,0,0
"442",1011205539,0,NA,"-28.45750289","-65.69635391",NA,1,2,8,0,0,0,0,NA,NA,NA,1,1
"443",1011205534,0,NA,"-28.45808124","-65.69635735",NA,0,0,2,0,0,0,0,NA,NA,NA,1,1
"444",1011206559,0,NA,"-28.45731002","-65.69636699",NA,0,0,1,2,0,0,0,NA,NA,NA,0,0
"445",1011206336,0,NA,"-28.45339702","-65.69639901",NA,1,0,3,2,NA,7,0,"Otros animales",5,NA,1,1
"446",1011206337,0,NA,"-28.45339484","-65.69639993",NA,0,1,3,0,0,0,0,"Otros animales",10,NA,1,1
"447",1011206759,0,NA,"-28.454832","-65.69646296",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"448",1011206621,0,NA,"-28.457882","-65.69647201",NA,2,0,5,0,0,0,0,NA,NA,NA,0,0
"449",1011206948,0,NA,"-28.45381896","-65.69647403",NA,1,1,5,3,0,0,0,"Otros animales",1,NA,1,1
"450",1011206835,1,"peri","-28.45304397","-65.69649397",NA,0,1,6,4,0,0,0,NA,NA,NA,0,0
"451",1011206835,1,"peri","-28.45304397","-65.69649397",NA,0,1,6,4,0,0,0,NA,NA,NA,0,0
"452",1011206956,0,NA,"-28.44879996","-65.69650697",NA,0,2,3,3,0,0,0,NA,NA,NA,0,0
"453",1011206897,0,NA,"-28.45024802","-65.69652096",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"454",1011206618,0,NA,"-28.457465","-65.69652298",NA,1,0,3,4,1,0,0,NA,NA,NA,0,0
"455",1011206789,0,NA,"-28.45544396","-65.69655499",NA,1,0,4,2,1,0,0,"Otros animales",11,NA,0,0
"456",1011206580,0,NA,"-28.45800103","-65.69656204",NA,0,0,2,0,0,0,0,"Otros animales",1,NA,0,0
"457",1011205541,0,NA,"-28.44977939","-65.69656497",NA,1,1,6,1,0,0,0,NA,NA,NA,1,1
"458",1011205350,0,NA,"-28.45480802","-65.69656899",NA,0,0,5,3,0,0,0,NA,NA,NA,0,0
"459",1011205535,0,NA,"-28.4578955","-65.69657285",NA,0,0,2,0,0,0,0,NA,NA,NA,1,1
"460",1011206919,0,NA,"-28.44893097","-65.69657897",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"461",1011206611,0,NA,"-28.45720198","-65.69660101",NA,0,2,6,5,2,0,0,"Otros animales",8,NA,0,0
"462",1011206793,0,NA,"-28.45494398","-65.69662297",NA,2,2,5,2,0,0,0,NA,NA,NA,0,0
"463",1011205599,0,NA,"-28.45419003","-65.69662297",NA,1,3,8,1,4,0,0,NA,NA,NA,0,0
"464",1011206539,0,NA,"-28.46078499","-65.69663102",NA,0,0,3,2,0,0,0,NA,NA,NA,0,0
"465",1011205500,0,NA,"-28.45846044","-65.69664694",NA,0,0,3,0,0,0,0,NA,NA,NA,1,1
"466",1011206571,0,NA,"-28.46128003","-65.69666597",NA,0,0,4,1,0,0,0,NA,NA,NA,0,0
"467",1011206586,0,NA,"-28.45841099","-65.69667502",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"468",1011206517,0,NA,"-28.45336692","-65.69669128",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"469",1011205348,0,NA,"-28.45484499","-65.69669296",NA,0,0,4,4,2,0,0,NA,NA,NA,0,0
"470",1011206947,0,NA,"-28.45393899","-65.69669598",NA,1,0,2,1,0,0,0,NA,NA,NA,1,1
"471",1011206760,0,NA,"-28.45475899","-65.69669598",NA,1,2,5,2,1,0,0,NA,NA,NA,0,0
"472",1011205742,0,NA,"-28.44899945","-65.69670285",NA,0,2,7,1,0,0,0,NA,NA,NA,0,0
"473",1011205629,0,NA,"-28.44956808","-65.69670855",NA,1,1,4,2,4,0,0,NA,NA,NA,0,0
"474",1011206579,0,NA,"-28.45794696","-65.69671098",NA,0,2,4,4,0,0,0,"conejos",1,NA,0,0
"475",1011205533,0,NA,"-28.45796683","-65.69671827",NA,0,0,2,0,0,0,0,NA,NA,NA,1,1
"476",1011205628,0,NA,"-28.44956154","-65.69673906",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"477",1011205469,0,NA,"-28.45853403","-65.69674501",NA,0,0,4,2,NA,NA,NA,NA,NA,NA,0,0
"478",1011205591,0,NA,"-28.45470199","-65.69674803",NA,0,3,5,3,1,0,0,"Otros animales",1,NA,0,0
"479",1011206612,0,NA,"-28.45704398","-65.69675599",NA,2,1,6,3,0,0,0,NA,NA,NA,0,0
