idviv,fecharecol,lat,Columna1,LAT2,lon,Columna3,LON4,estadoviv,eval+ID,eval+PD,eval+IDPD,numidad,numidn,numpda,numpdn,presidad,presidn,prespda,prespdn,otraespecie,idotra,pdotra,menores0a4,menores5a14,totalhabit,techocol,paredcol,numperro,numgato,numgallinas,numcabras,gallinerosize,corralsize,otroanimal,cantotro,numinsectos,idnegativo,idpositivo,pdnegativo,pdpositivo
1011205910,19/4/2018,-28,44019116,"-28,440191",-65,708219,"-65,708219",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,1,1,0,0,,,,,,,,,
1011208773,7/11/2018,-28,44418966,"-28,444190",-65,708593,"-65,708593",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208375,3/10/2018,-28,45570296,"-28,455703",-65,708593,"-65,708593",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206006,18/4/2018,-28,44482702,"-28,444827",-65,708636,"-65,708636",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,3,1,0,0,,,,,,,,,
1011208662,24/10/2018,-28,44510304,"-28,445103",-65,708766,"-65,708766",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205920,26/4/2018,-28,44233701,"-28,442337",-65,708895,"-65,708895",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,0,5,No,No,2,2,0,0,,,,,,,,,
1011205920,18/4/2018,-28,44233701,"-28,442337",-65,708895,"-65,708895",Evaluada,,1,,0,0,3,10,,,,,,,,1,1,7,Si,Si,2,0,13,0,Mediano,,,,,,,,
1011205914,17/4/2018,-28,43821404,"-28,438214",-65,708923,"-65,708923",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,0,0,0,0,,,,,,,,,
1011208388,3/10/2018,-28,453293,"-28,004533",-65,708924,"-65,708924",Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,No,No,3,0,0,0,,,,,,,,,
1011208658,5/11/2018,-28,44731603,"-28,447316",-65,708952,"-65,708952",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,1,3,Si,Si,0,0,0,0,,,,,,,,,
1011208658,24/10/2018,-28,44731603,"-28,447316",-65,708952,"-65,708952",Evaluada,,,,0,0,0,0,,,,,,,,1,9,13,Si,Si,0,0,0,0,,,,,,,,,
1011208811,7/11/2018,-28,43845602,"-28,438456",-65,709025,"-65,709025",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208894,8/11/2018,-28,44466802,"-28,444668",-65,709254,"-65,709254",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,1,0,0,,,,,,,,,
1011208577,18/10/2018,-28,44481202,"-28,444812",-65,709284,"-65,709284",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208896,8/11/2018,-28,44384902,"-28,443849",-65,709327,"-65,709327",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205917,26/4/2018,-28,44276901,"-28,442769",-65,709442,"-65,709442",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,2,9,No,No,2,1,0,0,,,,,,,,,
1011205917,18/4/2018,-28,44276901,"-28,442769",-65,709442,"-65,709442",Evaluada,,1,,0,0,1,0,,,,,,,,1,3,9,Si,Si,2,1,0,0,,,,,,,,,
1011208636,24/10/2018,-28,44498502,"-28,444985",-65,709499,"-65,709499",Evaluada,,,,0,0,0,0,,,,,,,,0,4,6,No,No,2,0,0,0,,,,,,,,,
1011208639,24/10/2018,-28,44572799,"-28,445728",-65,709528,"-65,709528",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208799,7/11/2018,-28,43995001,"-28,439950",-65,709614,"-65,709614",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208901,8/11/2018,-28,44462804,"-28,444628",-65,709714,"-65,709714",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208840,9/11/2018,-28,43989997,"-28,439900",-65,709859,"-65,709859",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208574,18/10/2018,-28,44460599,"-28,444606",-65,710132,"-65,710132",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208524,18/10/2018,-28,44776899,"-28,447769",-65,710607,"-65,710607",Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208944,13/11/2018,-28,43881502,"-28,438815",-65,710635,"-65,710635",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208981,14/11/2018,-28,43737601,"-28,437376",-65,710679,"-65,710679",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,0,3,No,No,1,0,0,0,,,,,,,,,
1011208981,13/11/2018,-28,43737601,"-28,437376",-65,710679,"-65,710679",Evaluada,,1,,0,0,1,0,,,,,T. guasayana,,Si,1,0,3,No,No,1,0,0,0,,,,,2,0,0,2,0
1011208945,13/11/2018,-28,43892298,"-28,438923",-65,710692,"-65,710692",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208953,13/11/2018,-28,44284998,"-28,442850",-65,710794,"-65,710794",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,2,0,0,0,,,,,,,,,
1011206411,23/5/2018,-28,44074621,"-28,440746",-65,710937,"-65,710937",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,2,Si,Si,9,1,8,0,Mediano,,conejos,6,,,,,
1011208888,8/11/2018,-28,44318199,"-28,443182",-65,710938,"-65,710938",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208922,9/11/2018,-28,44444397,"-28,444444",-65,710952,"-65,710952",Evaluada,,,,0,0,0,0,,,,,,,,1,0,5,No,No,4,5,0,0,,,,,,,,,
1011208923,9/11/2018,-28,444391,"-28,004444",-65,711066,"-65,711066",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208905,8/11/2018,-28,44341702,"-28,443417",-65,711095,"-65,711095",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206148,20/4/2018,-28,44766698,"-28,447667",-65,711469,"-65,711469",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,4,16,0,0,,,,,,,,,
1011209005,15/11/2018,-28,44138701,"-28,441387",-65,711526,"-65,711526",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,1,7,0,Chico,,Otros animales,3,,,,,
1011208582,18/10/2018,-28,44511896,"-28,445119",-65,712202,"-65,712202",Evaluada,,,,0,0,0,0,,,,,,,,1,0,4,No,No,1,1,0,0,,,,,,,,,
1011209016,15/11/2018,-28,44370401,"-28,443704",-65,712447,"-65,712447",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,7,1,0,0,,,,,,,,,
1011208608,24/10/2018,-28,45487298,"-28,454873",-65,712635,"-65,712635",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011209013,15/11/2018,-28,44314402,"-28,443144",-65,712763,"-65,712763",Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,0,0,0,0,,,,,,,,,
1011208614,18/10/2018,-28,44555499,"-28,445555",-65,712793,"-65,712793",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208518,18/10/2018,-28,44826603,"-28,448266",-65,713008,"-65,713008",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206063,19/4/2018,-28,44307302,"-28,443073",-65,713195,"-65,713195",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,Si,4,0,0,0,,,,,,,,,
1011206070,20/4/2018,-28,44159496,"-28,441595",-65,713454,"-65,713454",Evaluada,,,,0,0,0,0,,,,,,,,0,0,9,No,No,2,0,0,0,,,,,,,,,
1011206145,20/4/2018,-28,44848497,"-28,448485",-65,713555,"-65,713555",Evaluada,,,,0,0,0,0,,,,,,,,0,0,5,Si,Si,2,1,0,0,,,,,,,,,
1011206206,23/4/2018,-28,45276996,"-28,452770",-65,713698,"-65,713698",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,3,1,0,0,,,,,,,,,
1011208320,16/10/2018,-28,45348402,"-28,453484",-65,714087,"-65,714087",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,1,0,0,0,,,Otros animales,1,,,,,
1011208319,16/10/2018,-28,45345904,"-28,453459",-65,714115,"-65,714115",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206192,24/4/2018,-28,45095,"-28,000451",-65,714274,"-65,714274",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,No,7,1,0,0,,,Otros animales,5,,,,,
1011208440,16/10/2018,-28,45107498,"-28,451075",-65,714676,"-65,714676",Evaluada,,,,0,0,0,0,,,,,,,,0,0,6,Si,Si,2,0,0,0,,,,,,,,,
1011208571,18/10/2018,-28,44408204,"-28,444082",-65,714864,"-65,714864",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,1,0,0,,,,,,,,,
1011208436,16/10/2018,-28,45162902,"-28,451629",-65,714993,"-65,714993",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208570,18/10/2018,-28,444752,"-28,004448",-65,715007,"-65,715007",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,3,1,0,0,,,,,,,,,
1011206196,25/4/2018,-28,44993797,"-28,449938",-65,715194,"-65,715194",Evaluada,,1,,0,0,10,12,,,,,,,,0,1,5,No,No,3,0,0,0,,,,,18,0,0,16,2
1011206196,24/4/2018,-28,44993797,"-28,449938",-65,715194,"-65,715194",Evaluada,,,,0,0,0,0,,,,,,,,1,2,9,Si,Si,4,2,6,0,Mediano,,,,,,,,
1011208481,17/10/2018,-28,45030099,"-28,450301",-65,715294,"-65,715294",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208488,18/10/2018,-28,44864498,"-28,448645",-65,715697,"-65,715697",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208567,18/10/2018,-28,446649,"-28,004466",-65,715783,"-65,715783",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208565,18/10/2018,-28,44684597,"-28,446846",-65,716043,"-65,716043",Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,No,7,6,0,0,,,,,,,,,
1011208593,17/10/2018,-28,45025003,"-28,450250",-65,716402,"-65,716402",Evaluada,,,,0,0,0,0,,,,,,,,0,1,2,Si,No,1,2,0,0,,,,,,,,,
1011208601,18/10/2018,-28,44895897,"-28,448959",-65,716488,"-65,716488",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208449,17/10/2018,-28,45070098,"-28,450701",-65,716546,"-65,716546",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208541,17/10/2018,-28,44910498,"-28,449105",-65,716676,"-65,716676",Evaluada,,1,,0,0,1,25,,,,,,,,1,0,4,No,No,2,1,6,0,,,,,23,0,0,23,0
1011208539,17/10/2018,-28,449483,"-28,004495",-65,717034,"-65,717034",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,10,0,0,0,,,,,,,,,
1011208312,8/10/2018,-28,45223101,"-28,452231",-65,717149,"-65,717149",Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,2,1,0,0,,,,,,,,,
1011208463,16/10/2018,-28,45104698,"-28,451047",-65,717855,"-65,717855",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,1,0,0,0,,,,,,,,,
1011208595,17/10/2018,-28,45054499,"-28,450545",-65,717912,"-65,717912",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,9,0,0,0,,,,,,,,,
1011208462,16/10/2018,-28,45082503,"-28,450825",-65,717912,"-65,717912",Evaluada,,,,0,0,0,0,,,,,,,,2,3,7,No,No,2,0,20,0,Chico,,equinos,1,,,,,
1011208554,17/10/2018,-28,44898,"-28,000449",-65,718444,"-65,718444",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208552,17/10/2018,-28,44973102,"-28,449731",-65,718689,"-65,718689",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208531,17/10/2018,-28,45010502,"-28,450105",-65,718775,"-65,718775",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,Si,Si,2,0,0,0,,,,,,,,,
1011206226,25/4/2018,-28,449281,"-28,004493",-65,719062,"-65,719062",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,2,0,0,0,,,,,,,,,
1011208456,17/10/2018,-28,44955299,"-28,449553",-65,719552,"-65,719552",Evaluada,,,,0,0,0,0,,,,,,,,1,0,7,No,No,0,0,0,0,,,,,,,,,
1011205630,13/4/2018,-28,45057089,"-28,450571",-65,6952983,"-65,6952983",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,5,0,0,0,,,Otros animales,2,,,,,
1011205782,13/4/2018,-28,45010821,"-28,450108",-65,6959945,"-65,6959945",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,0,0,0,,,,,,,,,
1011205540,11/4/2018,-28,45756131,"-28,457561",-65,6961623,"-65,6961623",Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,Si,Si,2,0,0,0,,,Otros animales,7,,,,,
1011205536,11/4/2018,-28,45767003,"-28,457670",-65,6966767,"-65,6966767",Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,Si,Si,0,0,0,0,,,,,,,,,
1011205544,11/4/2018,-28,46076563,"-28,460766",-65,6970968,"-65,6970968",Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,No,Si,1,4,0,0,,,,,,,,,
1011205537,11/4/2018,-28,45758101,"-28,457581",-65,6972082,"-65,6972082",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,0,0,0,0,,,,,,,,,
1011205484,10/4/2018,-28,46349511,"-28,463495",-65,6972206,"-65,6972206",Evaluada,,,,0,0,0,0,,,,,,,,1,0,2,No,No,0,0,0,0,,,,,,,,,
1011205542,11/4/2018,-28,46132319,"-28,461323",-65,6973097,"-65,6973097",Evaluada,,,,0,0,0,0,,,,,,,,1,1,6,Si,Si,0,1,10,0,,,,,,,,,
1011206279,26/4/2018,-28,45649648,"-28,456496",-65,6974796,"-65,6974796",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,0,0,0,0,,,,,,,,,
1011205570,11/4/2018,-28,45622214,"-28,456222",-65,6977977,"-65,6977977",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011205568,11/4/2018,-28,45686452,"-28,456865",-65,6978728,"-65,6978728",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,3,0,0,,,,,,,,,
1011205482,27/4/2018,-28,46366594,"-28,463666",-65,6980028,"-65,6980028",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,0,6,No,No,1,0,0,0,,,,,,,,,
1011205482,10/4/2018,-28,46366594,"-28,463666",-65,6980028,"-65,6980028",Evaluada,,1,,0,0,4,10,,,,,,,,1,0,6,Si,Si,1,0,0,0,,,,,,,,,
1011205490,10/4/2018,-28,46247235,"-28,462472",-65,6980453,"-65,6980453",Evaluada,,,,0,0,0,0,,,,,,,,0,4,6,Si,Si,1,1,0,0,,,,,,,,,
1011206419,8/6/2018,-28,44893147,"-28,448931",-65,6985063,"-65,6985063",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,0,0,0,0,,,,,,,,,
1011205526,10/4/2018,-28,45832231,"-28,458322",-65,6993983,"-65,6993983",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011205696,16/4/2018,-28,44421548,"-28,444215",-65,6994864,"-65,6994864",Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,5,0,0,0,,,,,,,,,
1011205493,10/4/2018,-28,46331222,"-28,463312",-65,6995812,"-65,6995812",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,Si,1,0,0,0,,,,,,,,,
1011205501,10/4/2018,-28,46312514,"-28,463125",-65,6996879,"-65,6996879",Evaluada,,,,0,0,0,0,,,,,,,,0,0,6,,,3,0,0,0,,,,,,,,,
1011205528,10/4/2018,-28,45957071,"-28,459571",-65,6996998,"-65,6996998",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,2,0,0,0,,,,,,,,,
1011205502,10/4/2018,-28,46305112,"-28,463051",-65,6999785,"-65,6999785",Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,,,3,4,0,0,,,,,,,,,
1011205749,16/4/2018,-28,44464933,"-28,444649",-65,7002256,"-65,7002256",Evaluada,,,,0,0,0,0,,,,,,,,2,0,7,No,No,3,0,0,0,,,,,,,,,
1011208867,8/11/2018,-28,443241,"-28,004432",-65,7034963,"-65,7034963",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011205854,16/4/2018,-28,43682893,"-28,436829",-65,7036227,"-65,7036227",Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,Si,Si,2,1,0,0,,,Otros animales,1,,,,,
1011206164,2/5/2018,-28,45721992,"-28,457220",-65,7038164,"-65,7038164",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,2,6,No,No,1,1,0,0,,,,,,,,,
1011206164,20/4/2018,-28,45721992,"-28,457220",-65,7038164,"-65,7038164",Evaluada,,,,0,0,0,0,,,,,,,,2,1,8,Si,No,2,0,7,0,Chico,,,,,,,,
1011205738,17/4/2018,-28,44254714,"-28,442547",-65,7038848,"-65,7038848",Evaluada,,,,0,0,0,0,,,,,,,,1,0,5,No,No,5,0,0,0,,,Otros animales,10,,,,,
1011206161,27/4/2018,-28,45921867,"-28,459219",-65,7040485,"-65,7040485",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,3,1,9,No,No,2,1,2,0,Chico,,,,,,,,
1011206161,20/4/2018,-28,45921867,"-28,459219",-65,7040485,"-65,7040485",Evaluada,,1,,0,0,2,0,,,,,,,,0,4,9,No,Si,2,1,3,0,Chico,,,,2,0,0,2,0
1011205865,17/4/2018,-28,44349061,"-28,443491",-65,7041039,"-65,7041039",Evaluada,,,,0,0,0,0,,,,,,,,1,0,6,No,No,3,0,0,0,,,,,,,,,
1011205733,17/4/2018,-28,44243567,"-28,442436",-65,7043391,"-65,7043391",Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,1,1,3,0,Chico,,,,,,,,
1011206441,6/6/2018,-28,4514297,"-28,045143",-65,7063552,"-65,7063552",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011206465,27/6/2018,-28,44986086,"-28,449861",-65,7066106,"-65,7066106",Evaluada y Rociada/tratada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011205985,19/4/2018,-28,44043449,"-28,440434",-65,7066898,"-65,7066898",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,0,0,0,0,,,,,,,,,
1011206172,23/4/2018,-28,45322644,"-28,453226",-65,7069851,"-65,7069851",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,4,0,0,0,,,,,,,,,
1011206174,23/4/2018,-28,45550984,"-28,455510",-65,7071327,"-65,7071327",Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,No,1,0,0,0,,,,,,,,,
1011206176,23/4/2018,-28,4558271,"-28,045583",-65,7078761,"-65,7078761",Evaluada,,,,0,0,0,0,,,,,,,,1,3,9,No,No,2,1,2,0,,,,,,,,,
1011206170,23/4/2018,-28,4554961,"-28,045550",-65,7086158,"-65,7086158",Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,No,No,2,2,0,0,,,,,,,,,
1011206304,24/4/2018,-28,44734863,"-28,447349",-65,7089333,"-65,7089333",Evaluada,,,,0,0,0,0,,,,,,,,2,2,6,No,No,1,0,0,0,,,,,,,,,
1011206398,22/5/2018,-28,44596579,"-28,445966",-65,7095042,"-65,7095042",Evaluada y Rociada/tratada,,,,0,0,0,0,,,,,,,,1,0,4,,,5,0,0,0,,,Otros animales,1,,,,,
1011205870,18/4/2018,-28,43766913,"-28,437669",-65,7095622,"-65,7095622",Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,1,0,0,0,,,,,,,,,
1011205869,18/4/2018,-28,43888115,"-28,438881",-65,7099911,"-65,7099911",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,1,0,0,0,,,,,,,,,
1011205959,18/4/2018,-28,4376449,"-28,043764",-65,7105656,"-65,7105656",Evaluada,,,,0,0,0,0,,,,,,,,0,4,7,Si,Si,2,1,0,0,,,,,,,,,
1011206357,14/5/2018,-28,44254287,"-28,442543",-65,7106153,"-65,7106153",Evaluada y Rociada/tratada,,,,0,0,0,0,,,,,,,,1,2,7,No,No,0,0,0,0,,,,,,,,,
1011208973,13/11/2018,-28,44039543,"-28,440395",-65,7106614,"-65,7106614",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205905,14/5/2018,-28,44260992,"-28,442610",-65,7108624,"-65,7108624",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,1,4,No,No,1,0,0,0,,,,,,,,,
1011205905,18/4/2018,-28,44260992,"-28,442610",-65,7108624,"-65,7108624",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,0,0,0,,,,,,,,,
1011205946,18/4/2018,-28,43695809,"-28,436958",-65,7109639,"-65,7109639",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,6,2,0,0,,,,,,,,,
1011205944,18/4/2018,-28,43798873,"-28,437989",-65,7110893,"-65,7110893",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,1,0,,,,,,,,,
1011206414,29/5/2018,-28,45237719,"-28,452377",-65,7114726,"-65,7114726",Evaluada y Rociada/tratada,,1,,,,,,No,No,Si,Si,,,,0,4,5,Si,Si,6,2,12,0,Grande,Grande,,,6,0,0,6,0
1011206094,19/4/2018,-28,44257749,"-28,442577",-65,7129904,"-65,7129904",Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,2,0,0,0,,,,,,,,,
1011206360,15/5/2018,-28,44253021,"-28,442530",-65,7130044,"-65,7130044",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,5,0,0,0,,,,,,,,,
1011206409,7/6/2018,-28,45287181,"-28,452872",-65,7132561,"-65,7132561",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,1,2,0,0,,,,,,,,,
1011206274,25/4/2018,-28,44549816,"-28,445498",-65,7137933,"-65,7137933",Evaluada,,,,0,0,0,0,,,,,,,,0,3,6,No,No,1,0,0,0,,,,,,,,,
1011206186,24/4/2018,-28,44747612,"-28,447476",-65,7139772,"-65,7139772",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,No,0,0,0,0,,,,,,,,,
1011208627,24/10/2018,-28,44695577,"-28,446956",-65,7141419,"-65,7141419",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011209020,15/11/2018,-28,44254773,"-28,442548",-65,7141549,"-65,7141549",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,3,0,0,0,,,,,,,,,
1011206439,21/6/2018,-28,4487666,"-28,044877",-65,7152163,"-65,7152163",Evaluada y Rociada/tratada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,3,4,1,0,,,,,,,,,
1011206243,23/4/2018,-28,45011475,"-28,450115",-65,7162533,"-65,7162533",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206452,26/6/2018,-28,44839076,"-28,448391",-65,7164709,"-65,7164709",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,5,3,0,0,,,,,,,,,
1011208098,20/9/2018,-28,45140204,"-28,451402",-65,68453903,"-65,68453903",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,Si,7,0,0,0,,,,,,,,,
1011208100,20/9/2018,-28,451281,"-28,004513",-65,68475001,"-65,68475001",Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,2,1,0,0,,,,,,,,,
1011205838,13/4/2018,-28,45139701,"-28,451397",-65,68486098,"-65,68486098",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,Si,1,0,0,0,,,,,,,,,
1011205839,13/4/2018,-28,45106299,"-28,451063",-65,68513096,"-65,68513096",Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,Si,Si,0,0,0,1,,,,,,,,,
1011208099,20/9/2018,-28,45115201,"-28,451152",-65,68542098,"-65,68542098",Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,Si,Si,4,1,1,0,,,,,,,,,
1011205833,13/4/2018,-28,45211199,"-28,452112",-65,68552198,"-65,68552198",Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,0,0,0,0,,,,,,,,,
1011208131,20/9/2018,-28,45109803,"-28,451098",-65,68556297,"-65,68556297",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,3,0,0,0,,,,,,,,,
1011208112,20/9/2018,-28,45195298,"-28,451953",-65,68572801,"-65,68572801",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206990,20/9/2018,-28,45208198,"-28,452082",-65,68576103,"-65,68576103",Evaluada,,,,0,0,0,0,,,,,,,,1,1,3,No,No,0,5,0,0,,,,,,,,,
1011206989,20/9/2018,-28,45206404,"-28,452064",-65,68581099,"-65,68581099",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208132,20/9/2018,-28,45086199,"-28,450862",-65,68584904,"-65,68584904",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205834,13/4/2018,-28,45189598,"-28,451896",-65,68590897,"-65,68590897",Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,1,0,0,0,,,,,,,,,
1011208116,20/9/2018,-28,45138603,"-28,451386",-65,68597804,"-65,68597804",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208117,20/9/2018,-28,45127103,"-28,451271",-65,68597997,"-65,68597997",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208133,20/9/2018,-28,45078203,"-28,450782",-65,68605197,"-65,68605197",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,0,0,0,0,,,porcinos,3,,,,,
1011205836,13/4/2018,-28,45146004,"-28,451460",-65,68607703,"-65,68607703",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011208115,20/9/2018,-28,45150799,"-28,451508",-65,68607996,"-65,68607996",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208114,20/9/2018,-28,451698,"-28,004517",-65,68609103,"-65,68609103",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208113,20/9/2018,-28,45173698,"-28,451737",-65,68613302,"-65,68613302",Evaluada,,,,0,0,0,0,,,,,,,,0,4,8,No,No,0,0,0,0,,,,,,,,,
1011205714,13/4/2018,-28,45124203,"-28,451242",-65,68615297,"-65,68615297",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,2,0,0,0,,,,,,,,,
